ticket_id,purchase_date,ticket_created_at,first_response_at,resolved_at,agent_name,team,channel,priority,ticket_type,status,sla_target_hours,response_time_hours,resolution_time_hours,sla_breached,csat_score
T06272,2020-09-26 00:00:00,2021-05-31 13:49:33,2021-06-01 12:27:23,2021-06-01 20:37:24,Emma,Billing Support,Email,Low,Billing inquiry,Closed,24,22.630756976419917,17.02753271404074,Yes,
T06273,2021-01-28 00:00:00,2022-08-24 15:20:15,2022-08-24 23:11:53,2022-08-31 11:26:27,Sofia,Technical Support,Email,High,Technical issue,Closed,4,7.860684742226052,164.10334401244435,Yes,
T06274,2020-08-02 00:00:00,2022-09-14 16:54:30,2022-09-14 19:13:43,2022-09-15 16:22:16,Mia,General Support,Phone,High,Cancellation request,Closed,4,2.3204387936885817,23.462898112349936,No,
T06275,2020-11-14 00:00:00,2021-08-31 11:11:14,2021-08-31 14:36:14,2021-09-02 15:51:49,Noah,Billing Support,Social media,High,Billing inquiry,Closed,4,3.416903702054802,52.67663954456823,No,3.502150206906388
T06276,2020-11-21 00:00:00,2022-07-11 14:27:03,2022-07-11 20:11:55,2022-07-15 00:40:32,Anna,General Support,Social media,Critical,Product inquiry,Closed,2,5.747955472972207,82.22479790411536,Yes,1.0
T06277,2021-08-05 00:00:00,2021-02-18 12:50:36,2021-02-18 19:47:30,2021-02-19 08:42:11,Lukas,General Support,Social media,High,Product inquiry,Closed,4,6.94855822479908,19.85985600909221,Yes,
T06278,2021-12-30 00:00:00,2022-08-17 09:25:19,2022-08-17 12:33:27,2022-08-19 22:12:46,Noah,Billing Support,Social media,Critical,Billing inquiry,Closed,2,3.1358059774141354,60.79090422545788,Yes,1.0
T06279,2020-10-29 00:00:00,2021-08-29 14:54:51,2021-08-29 17:26:28,2021-08-31 02:10:56,Noah,Billing Support,Social media,Critical,Refund request,Closed,2,2.526993135999712,35.26820493629523,Yes,2.50594393500027
T06280,2020-10-13 00:00:00,2022-05-05 10:34:12,2022-05-06 21:15:43,2022-05-12 01:03:04,Daniel,Technical Support,Phone,Low,Technical issue,Closed,24,34.69207098655734,158.48116997867,Yes,
T06281,2020-03-21 00:00:00,2022-08-20 13:07:25,2022-08-20 23:32:35,2022-08-22 21:18:58,Anna,General Support,Email,High,Product inquiry,Closed,4,10.419468181603092,56.1926103522158,Yes,3.7739678030943176
T06282,2021-10-23 00:00:00,2021-11-01 11:46:27,2021-11-01 19:41:43,2021-11-03 10:30:17,Emma,Billing Support,Social media,High,Billing inquiry,Closed,4,7.921285569470761,46.730588821789915,Yes,
T06283,2020-04-25 00:00:00,2022-08-07 13:48:39,2022-08-07 16:29:59,2022-08-10 01:38:47,Noah,Billing Support,Chat,Critical,Billing inquiry,Closed,2,2.689036728823479,59.83572502544259,Yes,1.0
T06284,2020-09-30 00:00:00,2021-03-11 10:55:03,2021-03-11 14:09:19,2021-03-11 21:09:49,Emma,Billing Support,Social media,Critical,Refund request,Closed,2,3.238028959563114,10.246358414248647,Yes,
T06285,2020-08-02 00:00:00,2021-05-18 09:19:06,2021-05-18 19:14:42,2021-05-19 16:51:19,Noah,Billing Support,Email,Low,Refund request,Closed,24,9.926813111304051,31.537020293325973,No,
T06286,2020-04-12 00:00:00,2022-04-16 11:55:27,2022-04-16 12:38:11,2022-04-18 09:02:01,Noah,Billing Support,Phone,Critical,Refund request,Closed,2,0.7123457638388968,45.109639101332284,No,
T06287,2021-10-26 00:00:00,2022-02-26 12:26:18,2022-02-27 12:26:34,2022-03-03 18:05:34,Lukas,General Support,Social media,Low,Product inquiry,Closed,24,24.004536588054968,125.65453293273892,Yes,1.0
T06288,2020-04-22 00:00:00,2022-06-28 18:13:38,2022-06-28 20:51:38,2022-07-02 08:57:10,Anna,General Support,Social media,High,Product inquiry,Closed,4,2.633375980273937,86.72559562092023,No,
T06289,2021-07-09 00:00:00,2022-09-12 12:10:06,2022-09-13 07:33:41,2022-09-13 11:23:24,Lukas,General Support,Email,Medium,Cancellation request,Closed,8,19.393225207056343,13.736835853726042,Yes,
T06290,2020-12-07 00:00:00,2022-07-02 11:20:32,2022-07-02 15:17:39,2022-07-03 01:56:16,Emma,Billing Support,Email,Critical,Billing inquiry,Closed,2,3.9521434691232975,14.595605532635778,Yes,
T06291,2021-11-17 00:00:00,2021-08-12 15:22:02,2021-08-13 05:27:32,2021-08-16 07:59:07,Lukas,General Support,Chat,Low,Product inquiry,Closed,24,14.091942852331561,88.61814515577477,No,4.540866356172997
T06292,2020-09-05 00:00:00,2021-11-10 08:35:23,2021-11-10 19:54:00,2021-11-17 00:47:28,Jonas,Technical Support,Email,Medium,Technical issue,Closed,8,11.310380861931113,160.20149860785003,Yes,
T06293,2020-04-16 00:00:00,2021-01-04 09:50:36,2021-01-04 11:34:08,2021-01-04 19:15:07,Emma,Billing Support,Chat,High,Refund request,Closed,4,1.7257064441892596,9.40885856253878,No,4.993779312293685
T06294,2021-06-09 00:00:00,2021-09-18 09:46:54,2021-09-18 16:31:44,2021-09-22 04:04:12,Mia,General Support,Social media,Medium,Product inquiry,Closed,8,6.747291988933891,90.28851304367613,No,1.0
T06295,2021-02-02 00:00:00,2021-12-08 17:01:10,2021-12-08 19:36:11,2021-12-09 18:02:53,Lukas,General Support,Social media,Critical,Cancellation request,Closed,2,2.5838192399630113,25.028801889208342,Yes,
T06296,2021-11-16 00:00:00,2022-05-28 17:06:49,2022-05-28 22:24:30,2022-05-30 00:21:10,Emma,Billing Support,Chat,Medium,Refund request,Closed,8,5.294952960466089,31.239338799613844,No,
T06297,2020-03-31 00:00:00,2021-10-08 13:46:14,2021-10-08 15:40:45,2021-10-08 23:34:13,Lukas,General Support,Email,Critical,Product inquiry,Closed,2,1.9086831652886396,9.799757543016755,Yes,2.423780181564247
T06298,2021-07-06 00:00:00,2021-11-07 17:30:45,2021-11-09 10:20:27,2021-11-09 22:59:48,Noah,Billing Support,Social media,Low,Billing inquiry,Closed,24,40.82836914959727,53.484429189629424,Yes,
T06299,2021-06-08 00:00:00,2022-02-10 12:19:52,2022-02-10 18:32:30,2022-02-12 12:57:15,Anna,General Support,Email,Medium,Cancellation request,Closed,8,6.210723778028224,48.62314688987276,No,
T06300,2021-08-02 00:00:00,2022-04-30 10:21:58,2022-04-30 15:30:35,2022-04-30 23:29:32,Mia,General Support,Chat,High,Cancellation request,Closed,4,5.143869717955502,13.12613544444528,Yes,1.0
T06301,2020-04-14 00:00:00,2021-07-11 10:00:50,2021-07-11 20:25:40,2021-07-13 04:17:16,Emma,Billing Support,Chat,Medium,Billing inquiry,Closed,8,10.414038474124537,42.27399664389838,Yes,
T06302,2021-07-18 00:00:00,2021-07-29 17:08:56,2021-07-29 18:43:21,2021-07-30 18:15:29,Emma,Billing Support,Phone,Critical,Refund request,Closed,2,1.573884382952941,25.109301085363164,No,
T06303,2020-08-29 00:00:00,2022-08-24 16:58:03,2022-08-24 21:30:41,2022-08-25 07:47:20,Anna,General Support,Email,High,Cancellation request,Closed,4,4.544144234931938,14.821465615874386,Yes,
T06304,2021-03-27 00:00:00,2022-08-03 13:24:53,2022-08-03 18:01:34,2022-08-06 13:28:56,Emma,Billing Support,Chat,High,Refund request,Closed,4,4.611408231830365,72.06754817049014,Yes,
T06305,2021-02-27 00:00:00,2021-12-23 15:30:17,2021-12-23 18:38:52,2021-12-25 20:48:21,Lukas,General Support,Chat,Critical,Product inquiry,Closed,2,3.143106439244668,53.30117344543782,Yes,1.2673342594762156
T06306,2020-09-21 00:00:00,2021-01-23 12:09:04,2021-01-23 19:56:07,,Mia,General Support,Email,Low,Product inquiry,Pending Customer Response,24,7.784397362076451,21.853267771322624,No,
T06307,2020-07-28 00:00:00,2022-12-11 10:35:55,2022-12-13 13:53:07,2022-12-15 01:49:34,Noah,Billing Support,Email,Low,Billing inquiry,Closed,24,51.286918443157056,87.22761277040019,Yes,
T06308,2020-08-29 00:00:00,2022-05-03 12:25:13,2022-05-03 15:42:13,2022-05-05 11:28:15,Emma,Billing Support,Chat,Critical,Refund request,Closed,2,3.2833976213342546,47.05068159920521,Yes,
T06309,2021-09-17 00:00:00,2022-07-23 10:35:02,2022-07-23 17:19:10,2022-07-24 05:59:26,Lukas,General Support,Social media,Critical,Cancellation request,Closed,2,6.735685378580342,19.406935988045642,Yes,
T06310,2021-09-13 00:00:00,2021-01-11 18:11:08,2021-01-12 00:06:07,2021-01-12 00:28:25,Noah,Billing Support,Social media,Medium,Billing inquiry,Closed,8,5.916553759242902,6.288169510108119,No,2.9786686669093263
T06311,2020-09-24 00:00:00,2022-12-16 12:25:51,2022-12-17 12:23:53,2022-12-17 20:15:41,Mia,General Support,Email,Medium,Cancellation request,Closed,8,23.967247301952696,13.814094695650097,Yes,2.531355008098117
T06312,2021-06-09 00:00:00,2021-03-06 17:28:12,2021-03-06 19:16:06,2021-03-07 14:52:30,Emma,Billing Support,Chat,Critical,Refund request,Closed,2,1.7985617470110373,21.405200568234456,No,2.8676766216394673
T06313,2020-02-29 00:00:00,2022-02-01 16:37:29,2022-02-02 07:32:43,2022-02-03 20:01:05,Emma,Billing Support,Phone,Low,Refund request,Closed,24,14.920663465123193,51.39352083997623,No,
T06314,2021-02-16 00:00:00,2022-09-17 14:43:37,2022-09-18 02:37:14,,Noah,Billing Support,Chat,Medium,Billing inquiry,Pending Customer Response,8,11.893757245516124,30.06453034301721,Yes,
T06315,2021-07-12 00:00:00,2022-06-02 08:54:24,2022-06-02 10:38:45,2022-06-04 16:58:20,Noah,Billing Support,Phone,High,Billing inquiry,Closed,4,1.739416706504267,56.0658132211768,No,
T06316,2021-10-24 00:00:00,2022-05-24 11:51:40,2022-05-25 09:12:42,2022-05-28 01:53:50,Emma,Billing Support,Social media,Low,Billing inquiry,Closed,24,21.350660997143784,86.03621436589728,Yes,1.0
T06317,2021-08-09 00:00:00,2021-11-10 12:05:23,2021-11-10 23:01:31,2021-11-16 14:10:40,Jonas,Technical Support,Email,High,Technical issue,Closed,4,10.935565704302592,146.08818959409825,Yes,
T06318,2020-01-31 00:00:00,2022-08-27 18:03:20,2022-08-28 08:12:50,2022-08-31 16:56:37,Noah,Billing Support,Email,Low,Billing inquiry,Closed,24,14.15842520774186,94.88824839173044,No,
T06319,2021-09-04 00:00:00,2021-08-10 10:14:43,2021-08-10 14:27:25,2021-08-12 15:38:40,Anna,General Support,Social media,Critical,Product inquiry,Closed,2,4.211883642089414,53.39917096343074,Yes,
T06320,2021-08-18 00:00:00,2022-06-21 14:15:22,2022-06-22 12:35:06,2022-06-28 14:48:33,Daniel,Technical Support,Email,Medium,Technical issue,Closed,8,22.32905431214532,168.55322331808284,Yes,
T06321,2021-12-24 00:00:00,2022-05-10 12:54:17,2022-05-10 18:45:51,2022-05-13 04:52:03,Noah,Billing Support,Email,High,Refund request,Closed,4,5.859591855414059,63.96297284438752,Yes,
T06322,2021-07-09 00:00:00,2022-12-06 16:08:49,2022-12-06 21:14:02,2022-12-10 21:01:17,Jonas,Technical Support,Phone,High,Technical issue,Closed,4,5.08701451688186,100.87452308640114,Yes,
T06323,2021-08-24 00:00:00,2022-03-04 17:52:40,2022-03-04 18:54:21,2022-03-06 17:43:30,Noah,Billing Support,Chat,Critical,Billing inquiry,Closed,2,1.0281165775926169,47.847280617802234,No,1.0
T06324,2020-04-08 00:00:00,2021-10-05 15:55:14,2021-10-05 17:04:05,2021-10-06 08:24:48,Mia,General Support,Social media,Critical,Cancellation request,Closed,2,1.1476300208031458,16.492867540621578,No,4.429765580675116
T06325,2020-02-07 00:00:00,2022-08-20 17:43:59,2022-08-21 17:26:10,2022-08-21 21:35:25,Emma,Billing Support,Social media,Low,Billing inquiry,Closed,24,23.703174105309063,13.632135885364445,Yes,3.773572822927111
T06326,2021-11-14 00:00:00,2021-06-14 17:02:27,2021-06-15 14:58:53,,Mia,General Support,Email,Low,Product inquiry,Pending Customer Response,24,21.940572121131567,55.92241740239677,No,
T06327,2021-06-14 00:00:00,2022-04-14 11:50:49,2022-04-14 15:22:23,2022-04-15 14:27:37,Mia,General Support,Chat,High,Cancellation request,Closed,4,3.5262968139726407,26.613418108635464,Yes,
T06328,2020-05-17 00:00:00,2022-01-24 09:49:10,2022-01-25 00:38:44,2022-01-25 08:36:55,Lukas,General Support,Chat,Low,Cancellation request,Closed,24,14.826173284056262,22.79604068110062,No,
T06329,2021-07-23 00:00:00,2022-09-03 17:50:52,2022-09-05 07:21:37,2022-09-06 09:17:29,Noah,Billing Support,Chat,Low,Refund request,Closed,24,37.51265977711826,63.44373101366627,Yes,1.0
T06330,2021-07-22 00:00:00,2021-06-04 18:48:54,2021-06-04 22:07:27,2021-06-05 05:01:02,Emma,Billing Support,Email,Critical,Refund request,Closed,2,3.3092549382041936,10.202388065229377,Yes,2.682472434935384
T06331,2020-12-28 00:00:00,2022-03-08 08:58:01,2022-03-08 20:08:41,2022-03-09 15:27:52,Noah,Billing Support,Chat,Medium,Refund request,Closed,8,11.177929828824155,30.497505734281795,Yes,
T06332,2020-09-21 00:00:00,2022-09-25 13:45:34,2022-09-26 10:20:03,2022-09-27 12:50:19,Emma,Billing Support,Email,Medium,Billing inquiry,Closed,8,20.574792211488102,47.07938884503394,Yes,
T06333,2021-11-23 00:00:00,2022-11-11 15:11:51,2022-11-14 00:35:27,2022-11-21 02:26:59,Daniel,Technical Support,Email,Low,Technical issue,Closed,24,57.39354178149433,227.2523867979795,Yes,3.6030969644176993
T06334,2020-08-14 00:00:00,2022-02-14 13:07:26,2022-02-15 04:13:12,,Anna,General Support,Social media,Medium,Product inquiry,Pending Customer Response,8,15.096265623821276,42.78625248907644,Yes,2.1585414544467474
T06335,2021-12-16 00:00:00,2022-01-13 10:44:19,2022-01-14 03:36:09,2022-01-14 23:54:15,Emma,Billing Support,Email,Medium,Refund request,Closed,8,16.863896486601348,37.16559764477504,Yes,
T06336,2020-10-21 00:00:00,2022-06-04 17:13:47,2022-06-04 22:53:45,2022-06-05 15:13:45,Noah,Billing Support,Chat,High,Billing inquiry,Closed,4,5.666314107601097,21.999458546632304,Yes,3.931969819459264
T06337,2020-06-03 00:00:00,2022-07-20 11:26:46,2022-07-20 15:20:59,2022-07-21 19:08:35,Anna,General Support,Social media,Critical,Cancellation request,Closed,2,3.9037316217430886,31.697161184819265,Yes,1.0
T06338,2020-05-17 00:00:00,2022-08-25 12:20:15,2022-08-25 17:00:00,2022-08-26 09:56:08,Noah,Billing Support,Email,Critical,Refund request,Closed,2,4.6627230011751815,21.598114027541882,Yes,1.0
T06339,2021-04-03 00:00:00,2022-06-30 12:57:04,2022-07-01 00:59:00,2022-07-02 22:43:15,Emma,Billing Support,Social media,Medium,Refund request,Closed,8,12.032472882614485,57.76978643745599,Yes,
T06340,2020-03-22 00:00:00,2022-05-23 14:32:58,2022-05-23 18:32:57,2022-05-27 10:30:31,Jonas,Technical Support,Chat,Critical,Technical issue,Closed,2,3.9997725337605616,91.95929096846929,Yes,
T06341,2020-12-20 00:00:00,2021-12-23 16:24:41,2021-12-23 20:35:01,2021-12-25 07:55:51,Lukas,General Support,Social media,Critical,Cancellation request,Closed,2,4.17238949148053,39.51955874950336,Yes,
T06342,2020-05-12 00:00:00,2021-07-10 16:54:34,2021-07-11 06:31:55,2021-07-12 01:31:01,Emma,Billing Support,Email,Medium,Refund request,Closed,8,13.622574050537722,32.60773346793539,Yes,1.0
T06343,2020-01-17 00:00:00,2022-11-30 08:47:48,2022-12-01 00:56:02,2022-12-01 13:59:39,Emma,Billing Support,Email,Medium,Refund request,Closed,8,16.137237329048613,29.19773262437162,Yes,1.0
T06344,2021-01-01 00:00:00,2022-11-15 13:19:40,2022-11-18 00:58:46,2022-11-23 06:35:14,Sofia,Technical Support,Chat,Low,Technical issue,Closed,24,59.651702793125956,185.2595560553676,Yes,
T06345,2021-10-04 00:00:00,2021-10-12 08:19:57,2021-10-12 12:23:05,2021-10-17 06:35:29,Daniel,Technical Support,Phone,Medium,Technical issue,Closed,8,4.052399056503444,118.2589189682739,No,2.4160199899857746
T06346,2021-10-25 00:00:00,2021-05-29 09:52:56,2021-05-29 20:26:53,,Lukas,General Support,Chat,Medium,Product inquiry,Pending Customer Response,8,10.565842020881727,13.894056015014293,Yes,
T06347,2021-02-19 00:00:00,2021-02-22 09:59:11,2021-02-22 10:49:17,2021-02-24 12:28:42,Lukas,General Support,Phone,Critical,Product inquiry,Closed,2,0.8350841784918723,50.49205274101574,No,
T06348,2021-05-15 00:00:00,2022-02-01 17:21:33,2022-02-02 20:59:30,2022-02-03 06:30:25,Emma,Billing Support,Email,Low,Billing inquiry,Closed,24,27.632567452586912,18.273748613618185,Yes,1.0
T06349,2020-04-04 00:00:00,2022-12-03 11:31:39,2022-12-03 20:26:35,,Anna,General Support,Chat,High,Product inquiry,Pending Customer Response,4,8.915645807188172,20.867398657857677,Yes,
T06350,2021-12-29 00:00:00,2022-06-16 08:09:20,2022-06-16 14:26:15,,Sofia,Technical Support,Chat,High,Technical issue,Pending Customer Response,4,6.281982213054946,71.0707520223394,Yes,3.908068854035762
T06351,2020-06-14 00:00:00,2021-08-14 12:34:22,2021-08-15 01:33:12,2021-08-15 14:42:25,Lukas,General Support,Email,Medium,Cancellation request,Closed,8,12.9806164030879,26.134170217298916,Yes,
T06352,2020-12-15 00:00:00,2021-07-01 17:05:17,2021-07-01 17:31:10,2021-07-03 03:44:12,Emma,Billing Support,Chat,Critical,Refund request,Closed,2,0.43159800282946137,34.6487658976304,No,1.0
T06353,2021-03-03 00:00:00,2022-03-13 10:18:55,2022-03-14 07:21:03,2022-03-15 09:52:57,Noah,Billing Support,Phone,Low,Refund request,Closed,24,21.035693365079005,47.56739032663404,Yes,
T06354,2021-06-09 00:00:00,2022-02-18 14:50:33,2022-02-18 19:31:19,2022-02-21 07:07:05,Emma,Billing Support,Email,Medium,Billing inquiry,Closed,8,4.6794447990818675,64.27573761891654,No,
T06355,2020-03-08 00:00:00,2021-01-28 12:12:42,2021-01-28 17:11:07,2021-01-29 21:14:08,Noah,Billing Support,Phone,Medium,Billing inquiry,Closed,8,4.973691026014421,33.024037854114695,No,1.9442193221993707
T06356,2020-05-08 00:00:00,2021-08-23 17:51:47,2021-08-23 18:03:05,2021-08-24 21:32:40,Noah,Billing Support,Phone,Critical,Billing inquiry,Closed,2,0.18855755927868253,27.681507224069993,No,
T06357,2020-04-04 00:00:00,2022-01-30 11:25:08,2022-01-30 19:53:52,2022-02-01 15:59:22,Noah,Billing Support,Email,High,Refund request,Closed,4,8.478905916711184,52.570764133731586,Yes,
T06358,2020-05-27 00:00:00,2021-01-23 14:49:42,2021-01-23 17:26:25,2021-01-24 10:51:02,Emma,Billing Support,Phone,High,Billing inquiry,Closed,4,2.6121821642628116,20.022254633150208,No,
T06359,2020-05-11 00:00:00,2021-04-10 11:04:03,2021-04-10 16:59:16,2021-04-11 03:36:59,Emma,Billing Support,Email,High,Refund request,Closed,4,5.920290772811997,16.549128408209455,Yes,
T06360,2021-10-06 00:00:00,2021-09-06 18:37:21,2021-09-07 09:00:03,2021-09-07 23:01:43,Mia,General Support,Email,Medium,Product inquiry,Closed,8,14.378579107286745,28.40627115966882,Yes,
T06361,2020-08-16 00:00:00,2022-10-09 10:23:15,2022-10-09 19:28:38,2022-10-12 21:01:15,Jonas,Technical Support,Phone,High,Technical issue,Closed,4,9.089751793644119,82.63356287534897,Yes,
T06362,2021-02-16 00:00:00,2021-07-28 14:59:33,2021-07-28 21:21:20,2021-08-01 18:14:46,Jonas,Technical Support,Email,Critical,Technical issue,Closed,2,6.363121333318226,99.25362889611492,Yes,
T06363,2021-03-27 00:00:00,2021-09-04 12:13:31,2021-09-04 22:12:25,2021-09-06 16:23:08,Sofia,Technical Support,Chat,Medium,Technical issue,Closed,8,9.981843337260127,52.16028787422788,Yes,2.493835081760466
T06364,2021-06-26 00:00:00,2022-05-02 12:52:41,2022-05-02 18:42:15,2022-05-04 15:54:25,Noah,Billing Support,Email,Medium,Billing inquiry,Closed,8,5.826243795577397,51.0290740199276,No,1.0002086534979953
T06365,2021-09-17 00:00:00,2021-04-20 17:02:56,2021-04-20 20:53:24,2021-04-22 18:10:19,Jonas,Technical Support,Phone,High,Technical issue,Closed,4,3.8412922346400857,49.12320855095644,Yes,
T06366,2020-10-02 00:00:00,2022-04-01 12:57:47,2022-04-01 13:15:46,2022-04-03 18:08:01,Emma,Billing Support,Chat,Critical,Billing inquiry,Closed,2,0.29984488265117176,53.17075911249602,No,1.063954225145265
T06367,2020-01-23 00:00:00,2022-08-29 09:52:23,2022-08-31 11:33:53,2022-09-02 16:09:39,Anna,General Support,Email,Low,Product inquiry,Closed,24,49.69193196908951,102.28781287210388,Yes,
T06368,2021-10-03 00:00:00,2022-03-17 13:21:30,2022-03-17 18:42:40,2022-03-18 06:30:56,Lukas,General Support,Chat,High,Product inquiry,Closed,4,5.3528723624231755,17.157317963271463,Yes,1.0
T06369,2021-09-26 00:00:00,2022-01-21 12:52:17,2022-01-21 17:07:28,2022-01-23 21:33:43,Noah,Billing Support,Email,High,Refund request,Closed,4,4.253103349732048,56.69077519860326,Yes,
T06370,2020-04-28 00:00:00,2022-11-14 14:03:39,2022-11-14 23:33:13,,Anna,General Support,Email,Medium,Product inquiry,Pending Customer Response,8,9.493016371896987,97.71414747170324,Yes,3.597024733460985
T06371,2021-12-25 00:00:00,2021-10-24 18:19:17,2021-10-24 20:22:30,2021-10-25 22:24:21,Emma,Billing Support,Chat,High,Billing inquiry,Closed,4,2.05386529994103,28.084669386953518,No,3.390485524264883
T06372,2020-11-24 00:00:00,2021-01-19 11:26:53,2021-01-19 18:44:23,2021-01-19 21:02:24,Mia,General Support,Social media,Medium,Product inquiry,Closed,8,7.291880218578861,9.592167630401772,No,
T06373,2021-01-14 00:00:00,2022-10-20 09:34:57,2022-10-23 12:28:53,2022-10-23 19:16:53,Anna,General Support,Email,Low,Cancellation request,Closed,24,74.89894678245642,49.40140957029757,Yes,
T06374,2020-01-21 00:00:00,2022-12-17 16:21:04,2022-12-17 20:29:28,2022-12-20 20:35:16,Noah,Billing Support,Phone,Medium,Billing inquiry,Closed,8,4.140163685773196,76.2368212636909,No,
T06375,2020-09-17 00:00:00,2021-03-02 11:05:20,2021-03-02 13:37:32,2021-03-04 09:08:36,Mia,General Support,Email,Critical,Product inquiry,Closed,2,2.536826654279164,46.05471330860212,Yes,2.8764495895909943
T06376,2021-06-28 00:00:00,2022-09-01 15:27:43,2022-09-01 18:22:46,2022-09-03 19:07:26,Emma,Billing Support,Social media,Critical,Refund request,Closed,2,2.9175170189307074,51.662110302341446,Yes,1.0
T06377,2020-09-01 00:00:00,2022-03-17 17:47:07,2022-03-17 23:47:29,2022-03-19 02:14:41,Mia,General Support,Phone,High,Product inquiry,Closed,4,6.006119397215611,32.459708827050605,Yes,
T06378,2021-02-16 00:00:00,2021-08-28 14:40:44,2021-08-29 02:42:34,,Daniel,Technical Support,Chat,Low,Technical issue,Pending Customer Response,24,12.030567096246276,146.6362406568093,No,
T06379,2020-01-03 00:00:00,2022-05-03 10:41:33,2022-05-04 20:28:33,2022-05-05 16:32:55,Sofia,Technical Support,Phone,Low,Technical issue,Closed,24,33.783502220829185,32.85514269699904,Yes,
T06380,2020-04-01 00:00:00,2022-06-22 12:12:43,2022-06-25 02:46:33,2022-06-26 22:36:06,Anna,General Support,Social media,Low,Product inquiry,Closed,24,62.56403229909813,106.3899631370886,Yes,1.0
T06381,2021-03-05 00:00:00,2022-04-17 12:40:33,2022-04-17 15:20:43,,Lukas,General Support,Phone,Critical,Product inquiry,Pending Customer Response,2,2.669498409558587,37.03388793683821,Yes,2.0310741375441195
T06382,2021-03-22 00:00:00,2022-11-16 13:23:32,2022-11-16 20:45:41,2022-11-18 11:48:28,Noah,Billing Support,Social media,High,Refund request,Closed,4,7.369253742616001,46.41559594288991,Yes,3.59296893885867
T06383,2021-07-04 00:00:00,2021-08-04 10:09:13,2021-08-04 11:36:42,2021-08-08 10:16:52,Sofia,Technical Support,Email,Critical,Technical issue,Closed,2,1.4583129392430656,96.12766166250549,No,
T06384,2020-06-22 00:00:00,2021-09-07 10:38:47,2021-09-07 13:06:58,2021-09-07 18:25:36,Emma,Billing Support,Chat,High,Billing inquiry,Closed,4,2.4699554963304817,7.780503787832985,No,4.487800744525952
T06385,2021-01-15 00:00:00,2022-08-23 13:09:14,2022-08-23 18:00:33,2022-08-24 03:03:06,Lukas,General Support,Chat,High,Product inquiry,Closed,4,4.855524777622723,13.89781316265417,Yes,1.767795577459862
T06386,2020-04-09 00:00:00,2022-04-01 11:23:07,2022-04-01 17:26:30,2022-04-03 08:46:27,Emma,Billing Support,Chat,Medium,Billing inquiry,Closed,8,6.056575321405571,45.38913373554632,No,
T06387,2021-08-25 00:00:00,2021-06-22 11:12:00,2021-06-22 12:34:01,2021-06-24 01:43:26,Noah,Billing Support,Email,High,Billing inquiry,Closed,4,1.3670542677138153,38.52389296156481,No,
T06388,2021-04-05 00:00:00,2022-07-10 13:45:37,2022-07-10 18:27:30,2022-07-13 16:04:55,Mia,General Support,Chat,Critical,Product inquiry,Closed,2,4.698114081748311,74.32175267541898,Yes,
T06389,2021-05-04 00:00:00,2021-09-10 15:02:58,2021-09-12 03:17:38,2021-09-12 11:23:42,Noah,Billing Support,Email,Low,Refund request,Closed,24,36.24450884902516,29.31219455493871,Yes,
T06390,2020-10-27 00:00:00,2021-05-24 17:01:18,2021-05-24 20:39:19,2021-05-26 09:34:15,Noah,Billing Support,Phone,Medium,Billing inquiry,Closed,8,3.6336112064113895,40.549428258472126,No,
T06391,2021-04-30 00:00:00,2022-08-02 14:41:47,2022-08-02 20:48:30,2022-08-04 08:47:25,Mia,General Support,Email,High,Cancellation request,Closed,4,6.111956231544862,42.09414850156194,Yes,
T06392,2021-06-30 00:00:00,2021-08-07 17:08:20,2021-08-08 22:36:03,2021-08-09 03:38:10,Mia,General Support,Phone,Low,Cancellation request,Closed,24,29.462157379166076,34.49734846533757,Yes,
T06393,2021-06-06 00:00:00,2022-08-30 18:12:56,2022-08-31 06:36:13,2022-09-02 16:18:05,Emma,Billing Support,Chat,Medium,Billing inquiry,Closed,8,12.3882307506794,70.08599308274539,Yes,
T06394,2021-03-18 00:00:00,2022-07-14 10:52:50,2022-07-16 08:02:02,2022-07-17 14:30:15,Noah,Billing Support,Social media,Low,Billing inquiry,Closed,24,45.1534362549044,75.62380430834483,Yes,
T06395,2021-09-14 00:00:00,2022-02-18 16:51:41,2022-02-19 05:02:25,2022-02-19 07:57:50,Anna,General Support,Chat,Medium,Product inquiry,Closed,8,12.178955609662545,15.10269869885843,Yes,1.149995015737796
T06396,2020-04-29 00:00:00,2022-04-17 15:19:46,2022-04-18 05:03:26,2022-04-18 23:08:54,Anna,General Support,Social media,Medium,Product inquiry,Closed,8,13.727779679869139,31.819154863518012,Yes,4.030846751408328
T06397,2021-07-20 00:00:00,2022-08-04 12:51:38,2022-08-05 19:49:11,2022-08-06 01:17:21,Noah,Billing Support,Phone,Low,Billing inquiry,Closed,24,30.959224413128915,36.42873304323372,Yes,1.0
T06398,2020-11-29 00:00:00,2022-06-12 17:38:05,2022-06-15 01:25:53,2022-06-15 09:33:30,Emma,Billing Support,Email,Low,Refund request,Closed,24,55.79676492692907,63.923726265525765,Yes,
T06399,2020-12-01 00:00:00,2022-01-29 09:02:59,2022-01-29 11:34:57,2022-01-31 13:44:18,Mia,General Support,Email,Critical,Product inquiry,Closed,2,2.5329452684213236,52.68862004996196,Yes,
T06400,2021-10-18 00:00:00,2022-09-20 18:52:42,2022-09-21 09:06:33,,Emma,Billing Support,Email,Medium,Refund request,Pending Customer Response,8,14.231090654065639,53.4431278901699,Yes,
